service,pod,timestamp,value
cartservice,cartservice-578c7dc78d-6mtrs,1739285386,55111680
cartservice,cartservice-578c7dc78d-6mtrs,1739285686,60727296
cartservice,cartservice-578c7dc78d-6mtrs,1739285986,59559936
cartservice,cartservice-578c7dc78d-6mtrs,1739286286,60002304
cartservice,cartservice-578c7dc78d-6mtrs,1739286586,63488000
cartservice,cartservice-578c7dc78d-6mtrs,1739286886,183013376
cartservice,cartservice-578c7dc78d-6mtrs,1739287186,64020480
cartservice,cartservice-578c7dc78d-6mtrs,1739287486,64630784
cartservice,cartservice-578c7dc78d-6mtrs,1739287786,162344960
cartservice,cartservice-578c7dc78d-6mtrs,1739288086,68276224
cartservice,cartservice-578c7dc78d-6mtrs,1739288386,194793472
cartservice,cartservice-578c7dc78d-6mtrs,1739288686,196935680
cartservice,cartservice-578c7dc78d-6mtrs,1739288986,199761920
cartservice,cartservice-578c7dc78d-6mtrs,1739289286,200065024
cartservice,cartservice-578c7dc78d-6mtrs,1739289586,200208384
cartservice,cartservice-578c7dc78d-6mtrs,1739289886,202870784
cartservice,cartservice-578c7dc78d-6mtrs,1739290186,203567104
cartservice,cartservice-578c7dc78d-6mtrs,1739290486,205852672
cartservice,cartservice-578c7dc78d-6mtrs,1739290786,206163968
cartservice,cartservice-578c7dc78d-6mtrs,1739291086,207011840
cartservice,cartservice-578c7dc78d-6mtrs,1739291386,206262272
cartservice,cartservice-578c7dc78d-6mtrs,1739291686,206422016
cartservice,cartservice-578c7dc78d-6mtrs,1739291986,200142848
cartservice,cartservice-578c7dc78d-6mtrs,1739292286,127062016
cartservice,cartservice-578c7dc78d-6mtrs,1739292586,202616832
cartservice,cartservice-578c7dc78d-6mtrs,1739292886,204386304
cartservice,cartservice-578c7dc78d-6mtrs,1739293186,77041664
cartservice,cartservice-578c7dc78d-6mtrs,1739293486,207249408
cartservice,cartservice-578c7dc78d-6mtrs,1739293786,209367040
cartservice,cartservice-578c7dc78d-6mtrs,1739294086,209866752
cartservice,cartservice-578c7dc78d-6mtrs,1739294386,210092032
cartservice,cartservice-578c7dc78d-6mtrs,1739294686,210391040
cartservice,cartservice-578c7dc78d-6mtrs,1739294986,210661376
cartservice,cartservice-578c7dc78d-6mtrs,1739295286,210546688
cartservice,cartservice-578c7dc78d-6mtrs,1739295586,210538496
cartservice,cartservice-578c7dc78d-6mtrs,1739295886,210853888
cartservice,cartservice-578c7dc78d-6mtrs,1739296186,210407424
cartservice,cartservice-578c7dc78d-6mtrs,1739296486,208855040
cartservice,cartservice-578c7dc78d-6mtrs,1739296786,209797120
cartservice,cartservice-578c7dc78d-6mtrs,1739297086,198983680
cartservice,cartservice-578c7dc78d-6mtrs,1739297386,201748480
cartservice,cartservice-578c7dc78d-6mtrs,1739297686,204156928
cartservice,cartservice-578c7dc78d-6mtrs,1739297986,205033472
cartservice,cartservice-578c7dc78d-6mtrs,1739298286,205049856
cartservice,cartservice-578c7dc78d-6mtrs,1739298586,206102528
cartservice,cartservice-578c7dc78d-6mtrs,1739298886,206213120
cartservice,cartservice-578c7dc78d-6mtrs,1739299186,206893056
cartservice,cartservice-578c7dc78d-6mtrs,1739299486,206303232
cartservice,cartservice-578c7dc78d-6mtrs,1739299786,206745600
cartservice,cartservice-578c7dc78d-6mtrs,1739300086,206753792
cartservice,cartservice-578c7dc78d-6mtrs,1739300386,207400960
cartservice,cartservice-578c7dc78d-6mtrs,1739300686,208797696
cartservice,cartservice-578c7dc78d-6mtrs,1739300986,208535552
cartservice,cartservice-578c7dc78d-6mtrs,1739301286,201117696
cartservice,cartservice-578c7dc78d-6mtrs,1739301586,202510336
cartservice,cartservice-578c7dc78d-6mtrs,1739301886,203096064
cartservice,cartservice-578c7dc78d-6mtrs,1739302186,203255808
cartservice,cartservice-578c7dc78d-6mtrs,1739302486,203362304
cartservice,cartservice-578c7dc78d-6mtrs,1739302786,203493376
cartservice,cartservice-578c7dc78d-6mtrs,1739303086,207413248
cartservice,cartservice-578c7dc78d-6mtrs,1739303386,202661888
cartservice,cartservice-578c7dc78d-6mtrs,1739303686,207966208
cartservice,cartservice-578c7dc78d-6mtrs,1739303986,208084992
cartservice,cartservice-578c7dc78d-6mtrs,1739304286,208863232
cartservice,cartservice-578c7dc78d-6mtrs,1739304586,208945152
cartservice,cartservice-578c7dc78d-6mtrs,1739304886,79982592
cartservice,cartservice-578c7dc78d-6mtrs,1739305186,79663104
cartservice,cartservice-578c7dc78d-6mtrs,1739305486,79659008
cartservice,cartservice-578c7dc78d-6mtrs,1739305786,107057152
cartservice,cartservice-578c7dc78d-6mtrs,1739306086,129331200
cartservice,cartservice-578c7dc78d-6mtrs,1739306386,205172736
cartservice,cartservice-578c7dc78d-6mtrs,1739306686,206970880
cartservice,cartservice-578c7dc78d-6mtrs,1739306986,207560704
cartservice,cartservice-578c7dc78d-6mtrs,1739307286,207912960
cartservice,cartservice-578c7dc78d-6mtrs,1739307586,206663680
cartservice,cartservice-578c7dc78d-6mtrs,1739307886,210731008
cartservice,cartservice-578c7dc78d-6mtrs,1739308186,212090880
cartservice,cartservice-578c7dc78d-6mtrs,1739308486,211615744
cartservice,cartservice-578c7dc78d-6mtrs,1739308786,211881984
cartservice,cartservice-578c7dc78d-6mtrs,1739309086,81240064
cartservice,cartservice-578c7dc78d-6mtrs,1739309386,196374528
cartservice,cartservice-578c7dc78d-6mtrs,1739309686,197251072
cartservice,cartservice-578c7dc78d-6mtrs,1739309986,197828608
cartservice,cartservice-578c7dc78d-6mtrs,1739310286,201871360
cartservice,cartservice-578c7dc78d-6mtrs,1739310586,202948608
cartservice,cartservice-578c7dc78d-6mtrs,1739310886,203018240
cartservice,cartservice-578c7dc78d-6mtrs,1739311186,147042304
cartservice,cartservice-578c7dc78d-6mtrs,1739311486,203100160
cartservice,cartservice-578c7dc78d-6mtrs,1739311786,204161024
cartservice,cartservice-578c7dc78d-6mtrs,1739312086,204509184
cartservice,cartservice-578c7dc78d-6mtrs,1739312386,205180928
cartservice,cartservice-578c7dc78d-6mtrs,1739312686,205418496
cartservice,cartservice-578c7dc78d-6mtrs,1739312986,206426112
cartservice,cartservice-578c7dc78d-6mtrs,1739313286,205963264
cartservice,cartservice-578c7dc78d-6mtrs,1739313586,205840384
cartservice,cartservice-578c7dc78d-6mtrs,1739313886,205750272
cartservice,cartservice-578c7dc78d-6mtrs,1739314186,206123008
cartservice,cartservice-578c7dc78d-6mtrs,1739314486,206049280
cartservice,cartservice-578c7dc78d-6mtrs,1739314786,206368768
cartservice,cartservice-578c7dc78d-6mtrs,1739315086,206761984
cartservice,cartservice-578c7dc78d-6mtrs,1739315386,207282176
cartservice,cartservice-578c7dc78d-6mtrs,1739315686,206999552
cartservice,cartservice-578c7dc78d-6mtrs,1739315986,207130624
cartservice,cartservice-578c7dc78d-6mtrs,1739316286,207933440
cartservice,cartservice-578c7dc78d-6mtrs,1739316586,207949824
cartservice,cartservice-578c7dc78d-6mtrs,1739316886,207867904
cartservice,cartservice-578c7dc78d-6mtrs,1739317186,208429056
cartservice,cartservice-578c7dc78d-6mtrs,1739317486,208138240
cartservice,cartservice-578c7dc78d-6mtrs,1739317786,208162816
cartservice,cartservice-578c7dc78d-6mtrs,1739318086,208363520
cartservice,cartservice-578c7dc78d-6mtrs,1739318386,203030528
cartservice,cartservice-578c7dc78d-6mtrs,1739318686,205877248
cartservice,cartservice-578c7dc78d-6mtrs,1739318986,205615104
cartservice,cartservice-578c7dc78d-6mtrs,1739319286,206073856
cartservice,cartservice-578c7dc78d-6mtrs,1739319586,206303232
cartservice,cartservice-578c7dc78d-6mtrs,1739319886,207040512
cartservice,cartservice-578c7dc78d-6mtrs,1739320186,207216640
cartservice,cartservice-578c7dc78d-6mtrs,1739320486,207073280
cartservice,cartservice-578c7dc78d-6mtrs,1739320786,208080896
cartservice,cartservice-578c7dc78d-6mtrs,1739321086,207519744
cartservice,cartservice-578c7dc78d-6mtrs,1739321386,207450112
cartservice,cartservice-578c7dc78d-6mtrs,1739321686,209711104
cartservice,cartservice-578c7dc78d-6mtrs,1739321986,211501056
cartservice,cartservice-578c7dc78d-6mtrs,1739322286,212164608
cartservice,cartservice-578c7dc78d-6mtrs,1739322586,211816448
cartservice,cartservice-578c7dc78d-6mtrs,1739322886,197881856
cartservice,cartservice-578c7dc78d-6mtrs,1739323186,211271680
cartservice,cartservice-578c7dc78d-6mtrs,1739323486,211537920
cartservice,cartservice-578c7dc78d-6mtrs,1739323786,212258816
cartservice,cartservice-578c7dc78d-6mtrs,1739324086,212389888
cartservice,cartservice-578c7dc78d-6mtrs,1739324386,213176320
cartservice,cartservice-578c7dc78d-6mtrs,1739324686,213708800
cartservice,cartservice-578c7dc78d-6mtrs,1739324986,214073344
cartservice,cartservice-578c7dc78d-6mtrs,1739325286,132321280
cartservice,cartservice-578c7dc78d-6mtrs,1739325586,200331264
cartservice,cartservice-578c7dc78d-6mtrs,1739325886,200450048
cartservice,cartservice-578c7dc78d-6mtrs,1739326186,200876032
cartservice,cartservice-578c7dc78d-6mtrs,1739326486,204054528
cartservice,cartservice-578c7dc78d-6mtrs,1739326786,204120064
cartservice,cartservice-578c7dc78d-6mtrs,1739327086,204242944
cartservice,cartservice-578c7dc78d-6mtrs,1739327386,80076800
cartservice,cartservice-578c7dc78d-6mtrs,1739327686,206897152
cartservice,cartservice-578c7dc78d-6mtrs,1739327986,205467648
cartservice,cartservice-578c7dc78d-6mtrs,1739328286,206381056
cartservice,cartservice-578c7dc78d-6mtrs,1739328586,206319616
cartservice,cartservice-578c7dc78d-6mtrs,1739328886,206462976
cartservice,cartservice-578c7dc78d-6mtrs,1739329186,206852096
cartservice,cartservice-578c7dc78d-6mtrs,1739329486,208052224
cartservice,cartservice-578c7dc78d-6mtrs,1739329786,209326080
cartservice,cartservice-578c7dc78d-6mtrs,1739330086,209637376
cartservice,cartservice-578c7dc78d-6mtrs,1739330386,209281024
cartservice,cartservice-578c7dc78d-6mtrs,1739330686,209702912
cartservice,cartservice-578c7dc78d-6mtrs,1739330986,210350080
cartservice,cartservice-578c7dc78d-6mtrs,1739331286,130162688
cartservice,cartservice-578c7dc78d-6mtrs,1739331586,201420800
cartservice,cartservice-578c7dc78d-6mtrs,1739331886,204369920
cartservice,cartservice-578c7dc78d-6mtrs,1739332186,207273984
cartservice,cartservice-578c7dc78d-6mtrs,1739332486,207847424
cartservice,cartservice-578c7dc78d-6mtrs,1739332786,207953920
cartservice,cartservice-578c7dc78d-6mtrs,1739333086,207925248
cartservice,cartservice-578c7dc78d-6mtrs,1739333386,209092608
cartservice,cartservice-578c7dc78d-6mtrs,1739333686,209276928
cartservice,cartservice-578c7dc78d-6mtrs,1739333986,201695232
cartservice,cartservice-578c7dc78d-6mtrs,1739334286,214138880
cartservice,cartservice-578c7dc78d-6mtrs,1739334586,201285632
cartservice,cartservice-578c7dc78d-6mtrs,1739334886,206434304
cartservice,cartservice-578c7dc78d-6mtrs,1739335186,207081472
cartservice,cartservice-578c7dc78d-6mtrs,1739335486,208273408
cartservice,cartservice-578c7dc78d-6mtrs,1739335786,208539648
cartservice,cartservice-578c7dc78d-6mtrs,1739336086,208633856
cartservice,cartservice-578c7dc78d-6mtrs,1739336386,209797120
cartservice,cartservice-578c7dc78d-6mtrs,1739336686,203223040
cartservice,cartservice-578c7dc78d-6mtrs,1739336986,93020160
cartservice,cartservice-578c7dc78d-6mtrs,1739337286,205836288
cartservice,cartservice-578c7dc78d-6mtrs,1739337586,82710528
cartservice,cartservice-578c7dc78d-6mtrs,1739337886,84217856
cartservice,cartservice-578c7dc78d-6mtrs,1739338186,84656128
cartservice,cartservice-578c7dc78d-6mtrs,1739338486,196907008
cartservice,cartservice-578c7dc78d-6mtrs,1739338786,83435520
cartservice,cartservice-578c7dc78d-6mtrs,1739339086,82767872
cartservice,cartservice-578c7dc78d-6mtrs,1739339386,86671360
cartservice,cartservice-578c7dc78d-6mtrs,1739339686,188280832
cartservice,cartservice-578c7dc78d-6mtrs,1739339986,85401600
cartservice,cartservice-578c7dc78d-6mtrs,1739340286,86732800
cartservice,cartservice-578c7dc78d-6mtrs,1739340586,87957504
cartservice,cartservice-578c7dc78d-6mtrs,1739340886,86618112
cartservice,cartservice-578c7dc78d-6mtrs,1739341186,87023616
cartservice,cartservice-578c7dc78d-6mtrs,1739341486,87367680
cartservice,cartservice-578c7dc78d-6mtrs,1739341786,87384064
cartservice,cartservice-578c7dc78d-6mtrs,1739342086,88514560
cartservice,cartservice-578c7dc78d-6mtrs,1739342386,88793088
cartservice,cartservice-578c7dc78d-6mtrs,1739342686,88358912
cartservice,cartservice-578c7dc78d-6mtrs,1739342986,139337728
cartservice,cartservice-578c7dc78d-6mtrs,1739343286,87052288
cartservice,cartservice-578c7dc78d-6mtrs,1739343586,87011328
cartservice,cartservice-578c7dc78d-6mtrs,1739343886,87003136
cartservice,cartservice-578c7dc78d-6mtrs,1739344186,89108480
cartservice,cartservice-578c7dc78d-6mtrs,1739344486,87846912
cartservice,cartservice-578c7dc78d-6mtrs,1739344786,88997888
cartservice,cartservice-578c7dc78d-6mtrs,1739345086,220545024
cartservice,cartservice-578c7dc78d-6mtrs,1739345386,90632192
cartservice,cartservice-578c7dc78d-6mtrs,1739345686,90632192
cartservice,cartservice-578c7dc78d-6mtrs,1739345986,92266496
cartservice,cartservice-578c7dc78d-6mtrs,1739346286,91975680
cartservice,cartservice-578c7dc78d-6mtrs,1739346586,90828800
cartservice,cartservice-578c7dc78d-6mtrs,1739346886,90902528
cartservice,cartservice-578c7dc78d-6mtrs,1739347186,92545024
cartservice,cartservice-578c7dc78d-6mtrs,1739347486,198053888
cartservice,cartservice-578c7dc78d-6mtrs,1739347786,93396992
cartservice,cartservice-578c7dc78d-6mtrs,1739348086,95133696
cartservice,cartservice-578c7dc78d-6mtrs,1739348386,93679616
cartservice,cartservice-578c7dc78d-6mtrs,1739348686,93392896
cartservice,cartservice-578c7dc78d-6mtrs,1739348986,94810112
cartservice,cartservice-578c7dc78d-6mtrs,1739349286,95100928
cartservice,cartservice-578c7dc78d-6mtrs,1739349586,95543296
cartservice,cartservice-578c7dc78d-6mtrs,1739349886,93605888
cartservice,cartservice-578c7dc78d-6mtrs,1739350186,93835264
cartservice,cartservice-578c7dc78d-6mtrs,1739350486,92758016
cartservice,cartservice-578c7dc78d-6mtrs,1739350786,92758016
cartservice,cartservice-578c7dc78d-6mtrs,1739351086,92745728
cartservice,cartservice-578c7dc78d-6mtrs,1739351386,94658560
cartservice,cartservice-578c7dc78d-6mtrs,1739351686,93007872
cartservice,cartservice-578c7dc78d-6mtrs,1739351986,94670848
cartservice,cartservice-578c7dc78d-6mtrs,1739352286,93286400
cartservice,cartservice-578c7dc78d-6mtrs,1739352586,93224960
cartservice,cartservice-578c7dc78d-6mtrs,1739352886,93249536
cartservice,cartservice-578c7dc78d-6mtrs,1739353186,113487872
cartservice,cartservice-578c7dc78d-6mtrs,1739353486,93265920
cartservice,cartservice-578c7dc78d-6mtrs,1739353786,95698944
cartservice,cartservice-578c7dc78d-6mtrs,1739354086,95604736
cartservice,cartservice-578c7dc78d-6mtrs,1739354386,98930688
cartservice,cartservice-578c7dc78d-6mtrs,1739354686,97693696
cartservice,cartservice-578c7dc78d-6mtrs,1739354986,99004416
cartservice,cartservice-578c7dc78d-6mtrs,1739355286,97460224
cartservice,cartservice-578c7dc78d-6mtrs,1739355586,92725248
cartservice,cartservice-578c7dc78d-6mtrs,1739355886,92876800
cartservice,cartservice-578c7dc78d-6mtrs,1739356186,93687808
cartservice,cartservice-578c7dc78d-6mtrs,1739356486,93704192
cartservice,cartservice-578c7dc78d-6mtrs,1739356786,95469568
cartservice,cartservice-578c7dc78d-6mtrs,1739357086,95780864
cartservice,cartservice-578c7dc78d-6mtrs,1739357386,95916032
cartservice,cartservice-578c7dc78d-6mtrs,1739357686,144621568
cartservice,cartservice-578c7dc78d-6mtrs,1739357986,94384128
cartservice,cartservice-578c7dc78d-6mtrs,1739358286,94711808
cartservice,cartservice-578c7dc78d-6mtrs,1739358586,96698368
cartservice,cartservice-578c7dc78d-6mtrs,1739358886,96096256
cartservice,cartservice-578c7dc78d-6mtrs,1739359186,94736384
cartservice,cartservice-578c7dc78d-6mtrs,1739359486,173408256
cartservice,cartservice-578c7dc78d-6mtrs,1739359786,94326784
cartservice,cartservice-578c7dc78d-6mtrs,1739360086,94720000
cartservice,cartservice-578c7dc78d-6mtrs,1739360386,93790208
cartservice,cartservice-578c7dc78d-6mtrs,1739360686,93921280
cartservice,cartservice-578c7dc78d-6mtrs,1739360986,97656832
cartservice,cartservice-578c7dc78d-6mtrs,1739361286,97779712
cartservice,cartservice-578c7dc78d-6mtrs,1739361586,96464896
cartservice,cartservice-578c7dc78d-6mtrs,1739361886,163979264
cartservice,cartservice-578c7dc78d-6mtrs,1739362186,96112640
cartservice,cartservice-578c7dc78d-6mtrs,1739362486,96419840
cartservice,cartservice-578c7dc78d-6mtrs,1739362786,97824768
cartservice,cartservice-578c7dc78d-6mtrs,1739363086,96215040
cartservice,cartservice-578c7dc78d-6mtrs,1739363386,97996800
cartservice,cartservice-578c7dc78d-6mtrs,1739363686,98148352
cartservice,cartservice-578c7dc78d-6mtrs,1739363986,98312192
cartservice,cartservice-578c7dc78d-6mtrs,1739364286,96473088
cartservice,cartservice-578c7dc78d-6mtrs,1739364586,98045952
cartservice,cartservice-578c7dc78d-6mtrs,1739364886,146100224
cartservice,cartservice-578c7dc78d-6mtrs,1739365186,97193984
cartservice,cartservice-578c7dc78d-6mtrs,1739365486,95977472
cartservice,cartservice-578c7dc78d-6mtrs,1739365786,96239616
cartservice,cartservice-578c7dc78d-6mtrs,1739366086,96288768
cartservice,cartservice-578c7dc78d-6mtrs,1739366386,96063488
cartservice,cartservice-578c7dc78d-6mtrs,1739366686,96079872
cartservice,cartservice-578c7dc78d-6mtrs,1739366986,96112640
cartservice,cartservice-578c7dc78d-6mtrs,1739367286,97837056
cartservice,cartservice-578c7dc78d-6mtrs,1739367586,97939456
cartservice,cartservice-578c7dc78d-6mtrs,1739367886,143790080
cartservice,cartservice-578c7dc78d-6mtrs,1739368186,96280576
cartservice,cartservice-578c7dc78d-6mtrs,1739368486,96362496
cartservice,cartservice-578c7dc78d-6mtrs,1739368786,96333824
cartservice,cartservice-578c7dc78d-6mtrs,1739369086,98717696
cartservice,cartservice-578c7dc78d-6mtrs,1739369386,100782080
cartservice,cartservice-578c7dc78d-6mtrs,1739369686,98652160
cartservice,cartservice-578c7dc78d-6mtrs,1739369986,98721792
cartservice,cartservice-578c7dc78d-6mtrs,1739370286,100327424
cartservice,cartservice-578c7dc78d-6mtrs,1739370586,193515520
cartservice,cartservice-578c7dc78d-6mtrs,1739370886,98971648
cartservice,cartservice-578c7dc78d-6mtrs,1739371186,98086912
cartservice,cartservice-578c7dc78d-6mtrs,1739371486,98435072
cartservice,cartservice-578c7dc78d-6mtrs,1739371786,98299904
cartservice,cartservice-578c7dc78d-6mtrs,1739372086,100151296
cartservice,cartservice-578c7dc78d-6mtrs,1739372386,100065280
cartservice,cartservice-578c7dc78d-6mtrs,1739372686,98803712
cartservice,cartservice-578c7dc78d-6mtrs,1739372986,100425728
cartservice,cartservice-578c7dc78d-6mtrs,1739373286,98500608
cartservice,cartservice-578c7dc78d-6mtrs,1739373586,98656256
cartservice,cartservice-578c7dc78d-6mtrs,1739373886,98811904
cartservice,cartservice-578c7dc78d-6mtrs,1739374186,98648064
cartservice,cartservice-578c7dc78d-6mtrs,1739374486,102887424
cartservice,cartservice-578c7dc78d-6mtrs,1739374786,101380096
cartservice,cartservice-578c7dc78d-6mtrs,1739375086,227885056
cartservice,cartservice-578c7dc78d-6mtrs,1739375386,100958208
cartservice,cartservice-578c7dc78d-6mtrs,1739375686,101711872
cartservice,cartservice-578c7dc78d-6mtrs,1739375986,100958208
cartservice,cartservice-578c7dc78d-6mtrs,1739376286,101052416
cartservice,cartservice-578c7dc78d-6mtrs,1739376586,100192256
cartservice,cartservice-578c7dc78d-6mtrs,1739376886,101535744
cartservice,cartservice-578c7dc78d-6mtrs,1739377186,101474304
cartservice,cartservice-578c7dc78d-6mtrs,1739377486,100343808
cartservice,cartservice-578c7dc78d-6mtrs,1739377786,100380672
cartservice,cartservice-578c7dc78d-6mtrs,1739378086,100413440
cartservice,cartservice-578c7dc78d-6mtrs,1739378386,102002688
cartservice,cartservice-578c7dc78d-6mtrs,1739378686,100618240
cartservice,cartservice-578c7dc78d-6mtrs,1739378986,100683776
cartservice,cartservice-578c7dc78d-6mtrs,1739379286,102043648
cartservice,cartservice-578c7dc78d-6mtrs,1739379586,100511744
cartservice,cartservice-578c7dc78d-6mtrs,1739379886,229642240
cartservice,cartservice-578c7dc78d-6mtrs,1739380186,150536192
cartservice,cartservice-578c7dc78d-6mtrs,1739380486,102563840
cartservice,cartservice-578c7dc78d-6mtrs,1739380786,104046592
cartservice,cartservice-578c7dc78d-6mtrs,1739381086,102678528
cartservice,cartservice-578c7dc78d-6mtrs,1739381386,102952960
cartservice,cartservice-578c7dc78d-6mtrs,1739381686,104325120
cartservice,cartservice-578c7dc78d-6mtrs,1739381986,104218624
cartservice,cartservice-578c7dc78d-6mtrs,1739382286,102252544
cartservice,cartservice-578c7dc78d-6mtrs,1739382586,102600704
cartservice,cartservice-578c7dc78d-6mtrs,1739382886,102543360
cartservice,cartservice-578c7dc78d-6mtrs,1739383186,104202240
cartservice,cartservice-578c7dc78d-6mtrs,1739383486,102768640
cartservice,cartservice-578c7dc78d-6mtrs,1739383786,104304640
cartservice,cartservice-578c7dc78d-6mtrs,1739384086,102785024
cartservice,cartservice-578c7dc78d-6mtrs,1739384386,103116800
cartservice,cartservice-578c7dc78d-6mtrs,1739384686,104353792
cartservice,cartservice-578c7dc78d-6mtrs,1739384986,152207360
cartservice,cartservice-578c7dc78d-6mtrs,1739385286,102985728
cartservice,cartservice-578c7dc78d-6mtrs,1739385586,103256064
cartservice,cartservice-578c7dc78d-6mtrs,1739385886,105369600
cartservice,cartservice-578c7dc78d-6mtrs,1739386186,104632320
cartservice,cartservice-578c7dc78d-6mtrs,1739386486,103342080
cartservice,cartservice-578c7dc78d-6mtrs,1739386786,104767488
cartservice,cartservice-578c7dc78d-6mtrs,1739387086,103292928
redis-cart,redis-cart-558f8d8d44-flgb8,1739458786,48615424
redis-cart,redis-cart-558f8d8d44-flgb8,1739459086,48754688
redis-cart,redis-cart-558f8d8d44-flgb8,1739459386,48816128
redis-cart,redis-cart-558f8d8d44-flgb8,1739459686,49676288
redis-cart,redis-cart-558f8d8d44-flgb8,1739459986,49942528
redis-cart,redis-cart-558f8d8d44-flgb8,1739460286,50286592
redis-cart,redis-cart-558f8d8d44-flgb8,1739460586,53891072
redis-cart,redis-cart-558f8d8d44-flgb8,1739460886,52555776
redis-cart,redis-cart-558f8d8d44-flgb8,1739461186,52559872
redis-cart,redis-cart-558f8d8d44-flgb8,1739461486,52559872
redis-cart,redis-cart-558f8d8d44-flgb8,1739461786,52563968
redis-cart,redis-cart-558f8d8d44-flgb8,1739462086,52649984
redis-cart,redis-cart-558f8d8d44-flgb8,1739462386,52776960
redis-cart,redis-cart-558f8d8d44-flgb8,1739462686,52776960
redis-cart,redis-cart-558f8d8d44-flgb8,1739462986,52789248
redis-cart,redis-cart-558f8d8d44-flgb8,1739463286,53473280
redis-cart,redis-cart-558f8d8d44-flgb8,1739463586,55091200
redis-cart,redis-cart-558f8d8d44-flgb8,1739463886,55341056
redis-cart,redis-cart-558f8d8d44-flgb8,1739464186,57532416
redis-cart,redis-cart-558f8d8d44-flgb8,1739464486,57556992
redis-cart,redis-cart-558f8d8d44-flgb8,1739464786,57565184
redis-cart,redis-cart-558f8d8d44-flgb8,1739465086,57602048
redis-cart,redis-cart-558f8d8d44-flgb8,1739465386,57905152
redis-cart,redis-cart-558f8d8d44-flgb8,1739465686,57864192
redis-cart,redis-cart-558f8d8d44-flgb8,1739465986,60039168
redis-cart,redis-cart-558f8d8d44-flgb8,1739466286,57987072
redis-cart,redis-cart-558f8d8d44-flgb8,1739466586,57548800
redis-cart,redis-cart-558f8d8d44-flgb8,1739466886,57556992
redis-cart,redis-cart-558f8d8d44-flgb8,1739467186,57552896
redis-cart,redis-cart-558f8d8d44-flgb8,1739467486,57712640
redis-cart,redis-cart-558f8d8d44-flgb8,1739467786,57884672
redis-cart,redis-cart-558f8d8d44-flgb8,1739468086,57806848
redis-cart,redis-cart-558f8d8d44-flgb8,1739468386,57782272
redis-cart,redis-cart-558f8d8d44-flgb8,1739468686,57786368
redis-cart,redis-cart-558f8d8d44-flgb8,1739468986,57790464
redis-cart,redis-cart-558f8d8d44-flgb8,1739469286,57995264
redis-cart,redis-cart-558f8d8d44-flgb8,1739469586,58245120
redis-cart,redis-cart-558f8d8d44-flgb8,1739469886,59166720
redis-cart,redis-cart-558f8d8d44-flgb8,1739470186,59301888
redis-cart,redis-cart-558f8d8d44-flgb8,1739470486,60108800
redis-cart,redis-cart-558f8d8d44-flgb8,1739470786,59916288
redis-cart,redis-cart-558f8d8d44-flgb8,1739471086,60063744
redis-cart,redis-cart-558f8d8d44-flgb8,1739471386,60104704
redis-cart,redis-cart-558f8d8d44-flgb8,1739471686,60207104
redis-cart,redis-cart-558f8d8d44-flgb8,1739471986,60338176
redis-cart,redis-cart-558f8d8d44-flgb8,1739472286,59707392
redis-cart,redis-cart-558f8d8d44-flgb8,1739472586,59715584
redis-cart,redis-cart-558f8d8d44-flgb8,1739472886,59703296
redis-cart,redis-cart-558f8d8d44-flgb8,1739473186,59756544
redis-cart,redis-cart-558f8d8d44-flgb8,1739473486,60293120
redis-cart,redis-cart-558f8d8d44-flgb8,1739473786,61808640
redis-cart,redis-cart-558f8d8d44-flgb8,1739474086,62971904
redis-cart,redis-cart-558f8d8d44-flgb8,1739474386,63004672
redis-cart,redis-cart-558f8d8d44-flgb8,1739474686,64888832
redis-cart,redis-cart-558f8d8d44-flgb8,1739474986,63062016
redis-cart,redis-cart-558f8d8d44-flgb8,1739475286,63098880
redis-cart,redis-cart-558f8d8d44-flgb8,1739475586,63115264
redis-cart,redis-cart-558f8d8d44-flgb8,1739475886,63365120
redis-cart,redis-cart-558f8d8d44-flgb8,1739476186,63139840
redis-cart,redis-cart-558f8d8d44-flgb8,1739476486,63131648
redis-cart,redis-cart-558f8d8d44-flgb8,1739476786,63049728
redis-cart,redis-cart-558f8d8d44-flgb8,1739477086,63115264
redis-cart,redis-cart-558f8d8d44-flgb8,1739477386,63295488
redis-cart,redis-cart-558f8d8d44-flgb8,1739477686,63258624
redis-cart,redis-cart-558f8d8d44-flgb8,1739477986,63328256
redis-cart,redis-cart-558f8d8d44-flgb8,1739478286,63393792
redis-cart,redis-cart-558f8d8d44-flgb8,1739478586,63340544
redis-cart,redis-cart-558f8d8d44-flgb8,1739478886,62832640
redis-cart,redis-cart-558f8d8d44-flgb8,1739479186,62836736
redis-cart,redis-cart-558f8d8d44-flgb8,1739479486,62849024
redis-cart,redis-cart-558f8d8d44-flgb8,1739479786,62873600
redis-cart,redis-cart-558f8d8d44-flgb8,1739480086,63070208
redis-cart,redis-cart-558f8d8d44-flgb8,1739480386,62898176
redis-cart,redis-cart-558f8d8d44-flgb8,1739480686,63483904
redis-cart,redis-cart-558f8d8d44-flgb8,1739480986,63455232
redis-cart,redis-cart-558f8d8d44-flgb8,1739481286,63520768
redis-cart,redis-cart-558f8d8d44-flgb8,1739481586,63557632
